1,5.053125,F
2,6.775770833,D
3,8.4984375,F
4,10.10625,F
5,11.82889583,J
6,13.321875,J
7,15.27420833,J
8,16.65233333,D
9,20.32733333,F
10,22.05,J
11,23.6578125,K
12,25.38045833,F
13,27.21795833,D
14,28.940625,F
15,30.5484375,D
16,32.15625,F
17,33.99375,D
18,35.71639583,J
19,38.47264583,J
20,40.6546875,J
21,42.37733333,J
22,43.29608333,J
23,44.3296875,J
24,45.2484375,L
25,45.82264583,F
26,46.28202083,F
27,46.74139583,F
28,47.20077083,F
29,49.03827083,D
30,49.03827083,K
31,50.7609375,D
32,50.7609375,K
33,52.36875,D
34,52.36875,K
35,54.32108333,D
36,54.32108333,K
37,55.8140625,D
38,55.8140625,K
39,57.6515625,D
40,62.58983333,J
41,64.19764583,F
42,65.9203125,K
43,67.64295833,L
44,69.5953125,D
45,71.08827083,J
46,72.58125,K
47,73.5,K
48,74.6484375,D
49,75.68202083,D
50,77.4046875,K
51,79.0125,S
52,80.85,L
53,82.4578125,D
54,84.249375,K
55,85.78827083,J
56,87.62577083,K
