1,18.1453125,S
2,18.1453125,L
3,20.38475,S
4,20.38475,L
5,22.681625,S
6,22.681625,L
7,24.92108333,F
8,25.78241667,D
9,27.21795833,D
10,29.4,D
11,29.4,K
12,31.696875,D
13,31.696875,K
14,33.99375,D
15,33.99375,K
16,34.8550625,K
17,36.2331875,K
18,37.95585417,F
19,38.5300625,D
20,40.884375,K
21,42.54960417,F
22,43.8703125,K
23,44.559375,D
24,44.731625,F
25,46.97108333,L
26,47.60272917,J
27,49.95702083,D
28,51.50741667,J
29,52.1390625,J
30,53.000375,S
31,54.4359375,F
32,56.04375,S
33,58.97225,F
34,60.5800625,J
35,61.21170833,J
36,61.84335417,D
37,62.07304167,F
38,63.45116667,D
39,65.11639583,L
40,67.9875,F
41,69.65272917,J
42,70.16952083,K
43,71.03085417,K
44,71.6625,J
45,72.46639583,L
46,74.30389583,F
47,74.878125,D
48,77.06014583,K
49,78.66795833,S
50,79.2421875,D
51,80.1035,F
52,80.96483333,K
53,81.5390625,D
54,83.26170833,J
55,83.7785,L
56,86.075375,D
57,87.740625,J
58,88.31483333,L
59,89.17616667,F
60,90.0375,D
61,90.669125,D
62,92.334375,L
63,92.90858333,J
64,95.20545833,D
65,96.81327083,J
66,97.3875,L
67,98.19139583,D
68,98.88045833,J
69,99.684375,D
70,101.3496042,S
71,101.9238125,D
72,104.2206875,K
73,105.8285,F
74,106.4027292,S
75,107.2640625,K
76,108.125375,D
77,115.475375,L
78,117.8871042,K
79,126.2706875,L
80,130.921875,F
81,131.38125,D
82,133.678125,L
83,135.975,J
84,138.271875,D
85,140.4538958,D
86,144.5308542,F
87,144.9328125,D
