1,6.8331875,F
2,6.8331875,J
3,7.7519375,K
4,8.0390625,J
5,8.326166667,L
6,9.4171875,K
7,9.704291667,J
8,9.991395833,L
9,11.08241667,J
10,11.484375,K
11,11.94375,F
12,12.34570833,D
13,12.74764583,S
14,13.20702083,K
15,13.60897917,D
16,14.0109375,K
17,14.52772917,D
18,14.81483333,F
19,15.159375,S
20,16.250375,D
21,16.5375,F
22,16.88202083,S
23,17.45625,L
24,18.26014583,J
25,19.12147917,J
26,20.04022917,F
27,20.844125,D
28,21.3609375,K
29,21.70545833,J
30,21.93514583,L
31,22.56679167,F
32,23.02616667,K
33,23.3706875,J
34,23.6578125,L
35,24.2894375,S
36,25.09335417,K
37,25.95466667,D
38,26.8734375,K
39,27.67733333,L
40,28.07929167,D
41,28.53866667,F
42,28.8831875,S
43,29.8019375,D
44,30.20389583,F
45,30.66327083,S
46,31.52460417,K
47,31.9265625,J
48,32.21366667,L
49,33.87889583,F
50,33.87889583,K
51,34.74022917,K
52,35.371875,S
53,36.17577083,J
54,37.03710417,L
55,37.49647917,F
56,38.3578125,F
57,39.16170833,S
58,40.08045833,D
59,40.884375,L
60,41.2863125,D
61,42.14764583,J
62,43.00897917,J
63,43.8703125,S
64,44.27225,K
65,44.67420833,F
66,45.13358333,J
67,45.53554167,F
68,45.9375,J
69,46.396875,D
70,46.7988125,K
71,47.2581875,D
72,47.66014583,F
73,48.06210417,F
74,48.52147917,J
75,48.98085417,L
76,49.5550625,K
77,50.244125,J
78,51.04804167,L
79,51.50741667,F
80,51.909375,J
81,52.36875,F
82,52.7706875,J
83,53.17264583,F
84,53.63202083,J
85,54.03397917,K
86,54.49335417,L
87,54.95272917,S
88,55.3546875,F
89,55.756625,K
90,56.61795833,J
91,57.01991667,L
92,57.421875,D
93,57.99608333,J
94,58.0535,K
95,58.1109375,J
96,58.7425625,J
97,58.8,L
98,58.85741667,J
99,59.60389583,K
100,59.6613125,L
101,59.71875,K
102,60.4078125,F
103,60.46522917,D
104,60.52264583,F
105,61.21170833,J
106,61.21170833,L
107,61.67108333,J
108,61.84335417,K
109,62.30272917,F
110,62.475,D
111,62.934375,K
112,63.106625,J
113,63.3363125,L
114,63.6234375,F
115,65.0015625,J
116,65.28866667,K
117,65.6331875,F
118,65.862875,D
119,66.3796875,J
120,66.72420833,K
121,67.241,L
122,68.3894375,D
123,68.619125,S
124,68.96366667,K
125,69.19335417,L
126,69.5953125,F
127,69.825,D
128,70.11210417,S
129,70.57147917,J
130,71.77733333,K
131,72.00702083,L
132,72.40897917,D
133,72.63866667,S
134,73.09804167,J
135,73.32772917,K
136,73.55741667,L
137,74.07420833,F
138,75.2800625,J
139,75.50975,K
140,75.85429167,D
141,76.14139583,S
142,76.4859375,J
143,76.6581875,K
144,76.887875,L
145,77.34725,F
146,78.61054167,D
147,78.84022917,F
148,79.18475,K
149,79.471875,J
150,79.98866667,D
151,80.3331875,F
152,80.73514583,S
153,81.9984375,S
154,82.228125,F
155,82.6300625,L
156,82.85975,J
157,83.319125,S
158,83.5488125,D
159,83.72108333,F
160,84.18045833,L
161,85.44375,D
162,85.616,K
163,86.01795833,F
164,86.19022917,J
165,86.70702083,S
166,86.87929167,F
167,87.2238125,D
168,87.6831875,J
169,88.31483333,D
170,88.31483333,K
