5,18.125,L
9,19.125,D
11,20.125,S
15,21.125,L
16,22.25,L
20,23.375,D
21,24.64,S
25,25.685,L
26,26.875,L
30,28.000,D
31,28.375,S
32,29.098,S
36,30.125,L
37,31.125,L
41,32.25,D
42,32.75,S
43,33.25,D
44.3,34.5,L
44.4,35.5,F
45,36.75,D
45,36.75,K
47,37.875,J
48,39,D
48,39,K
49,40,F
49,40,J
50,41.125,S
50,41.125,L
51,42.375,F
53,42.75,K
60,45.625,K
62,46.75,L
65,47.75,F
67,48.875,S
70,49.5,K
74,51.125,D
75,52.875,J
76,53.125,S
80,54.5,K
81.1,55.5,L
85,56.75,S
86,57.92,L
89,59.125,S
91,60,F
92,60.5,J
93,61.125,K
94,62.25,L
99,64,D
100,64.5,S
104,65.625,L
105,66.5,L
109,67.5,D
111,68.5,D
112.1,69.25,K
112.4,70,L
112.5,70.5,S
113,73.664,L
119,74.80,L
125,75.76,L
