1,2.14375,F
2,3.521875,S
3,4.9,D
4,6.278125,F
5,6.9671875,K
6,7.7328125,F
7,9.1109375,J
8,10.4890625,D
9,11.8671875,F
10,13.321875,K
11,14.7,J
12,16.078125,D
13,17.45625,J
14,18.9109375,K
15,19.6,D
16,20.1359375,F
17,21.5140625,K
18,22.35625,D
19,22.815625,K
20,25.3421875,J
21,25.878125,K
22,26.7203125,F
23,27.25625,K
24,28.7875,J
25,29.4765625,D
26,30.93125,F
27,32.309375,S
28,33.075,J
29,33.7640625,K
30,34.2234375,L
31,35.065625,F
32,35.6015625,J
33,37.05625,F
34,38.5109375,D
35,38.89375,S
36,39.8125,K
37,40.425,L
38,41.2671875,D
39,41.803125,S
40,42.6453125,D
41,43.18125,S
42,44.0234375,F
43,44.4828125,D
44,46.85625,F
45,48.1578125,J
46,49.6125,F
47,50.990625,D
48,51.6796875,F
49,52.36875,J
50,53.8234375,L
51,55.2015625,D
52,56.04375,F
53,56.65625,K
54,57.421875,J
55,57.9578125,D
56,58.49375,S
57,59.3359375,K
58,59.871875,L
59,60.7140625,F
60,61.3265625,K
61,62.0921875,L
62,62.8578125,F
63,63.853125,K
64,64.465625,D
65,65.3078125,S
66,65.9203125,K
67,66.6859375,J
68,67.2984375,D
69,67.9875,F
70,68.6,J
71,69.4421875,L
72,69.978125,D
73,70.896875,S
74,71.4328125,K
75,72.275,J
76,72.8109375,D
77,73.653125,F
78,75.2609375,D
79,75.8734375,L
80,76.409375,F
81,77.021875,D
82,78.0171875,S
83,78.7828125,J
84,79.2421875,K
85,80.084375,F
86,81.15625,J
87,82.228125,D
88,83.146875,J
89,83.6828125,D
90,84.4484375,F
91,85.0609375,K
92,85.8265625,D
93,86.4390625,L
94,87.28125,J
95,87.8171875,S
96,88.659375,K
97,89.11875,L
98,90.0375,F
99,90.496875,K
100,91.415625,F
101,91.9515625,J
102,92.79375,F
103,93.40625,D
