1,2.416666667,J
2,2.666666667,F
3,2.916666667,D
4,3.166666667,F
5,3.5,J
6,3.916666667,F
7,4.083333333,D
8,4.666666667,K
9,4.916666667,F
10,5.083333333,D
11,5.25,S
12,5.5,D
13,7,K
14,7.25,F
15,7.5,S
16,7.833333333,F
17,8.083333333,S
18,8.583333333,J
19,8.75,K
20,9.25,D
21,9.5,J
22,9.666666667,K
23,9.833333333,L
24,10.16666667,D
25,11.91666667,J
26,12.58333333,L
27,13.25,D
28,13.41666667,S
29,13.66666667,D
30,13.91666667,K
31,14.16666667,J
32,14.33333333,K
33,14.5,L
34,14.75,K
35,16.5,D
36,16.75,F
37,17.08333333,S
38,17.33333333,F
39,17.66666667,J
40,17.83333333,K
41,18,L
42,18.33333333,J
43,18.83333333,D
44,19.08333333,F
45,19.33333333,S
46,20.83333333,F
47,21.08333333,J
48,21.33333333,K
49,21.66666667,J
50,22.41666667,J
51,22.58333333,L
52,23.16666667,D
53,23.41666667,F
54,23.58333333,S
55,23.75,D
56,24,F
57,25.41666667,K
58,25.75,J
59,26.08333333,L
60,26.33333333,K
61,26.58333333,J
62,27,F
63,27.16666667,D
64,27.75,K
65,28.08333333,F
66,28.25,D
67,28.41666667,S
68,28.75,K
69,30.33333333,F
70,31.08333333,J
71,31.25,K
72,31.5,F
73,31.66666667,S
74,31.83333333,D
75,32.08333333,K
76,32.33333333,J
77,32.66666667,D
78,32.83333333,F
79,33,S
80,33.25,K
81,34.91666667,D
82,35.25,F
83,35.58333333,S
84,35.83333333,D
85,36.16666667,J
86,36.33333333,K
87,36.5,L
88,36.66666667,K
89,37.25,F
90,37.5,D
91,37.83333333,S
92,39.25,K
93,39.58333333,L
94,39.83333333,J
95,40.16666667,L
96,40.5,K
97,40.83333333,F
98,41,D
99,41.25,K
100,41.91666667,F
101,42.16666667,D
102,42.58333333,F
103,42.75,S
104,43,J
105,44.16666667,D
106,44.5,S
107,44.91666667,F
108,45.16666667,D
109,45.33333333,J
110,45.5,K
111,45.66666667,L
112,45.91666667,D
113,46.5,J
114,46.75,L
115,47.16666667,K
116,48.83333333,F
117,49.08333333,D
118,49.41666667,J
119,49.66666667,F
120,50,D
121,50.16666667,S
122,50.5,K
123,51.25,J
124,51.66666667,K
125,52.08333333,J
126,52.25,F
127,53.25,K
128,53.41666667,J
129,53.58333333,L
130,53.83333333,F
131,54.16666667,S
132,54.58333333,F
133,54.83333333,S
134,55.25,D
135,55.75,K
136,55.91666667,J
137,56.08333333,L
138,56.33333333,K
139,57.75,D
140,58,F
141,58.25,S
142,58.58333333,F
143,58.83333333,K
144,59.33333333,J
145,59.5,K
146,60.08333333,L
147,60.33333333,F
148,60.5,D
149,60.66666667,S
150,61,D
151,62.33333333,J
152,62.66666667,K
153,62.91666667,J
154,63.25,L
155,63.5,K
156,63.91666667,F
157,64.08333333,D
158,64.66666667,K
159,64.91666667,J
160,65.08333333,L
161,65.25,K
162,65.5,J
163,67.25,F
164,67.5,D
165,68,F
166,68.16666667,S
167,68.5,J
168,68.66666667,K
169,69,D
170,69.33333333,S
171,69.58333333,J
172,69.75,K
173,69.91666667,L
174,70.16666667,K
175,71.83333333,F
176,72.16666667,D
177,72.5,F
178,72.75,S
179,73,J
180,73.16666667,K
181,73.33333333,L
182,73.58333333,K
183,74.16666667,F
184,74.41666667,D
185,74.75,S
186,76.25,J
187,76.5,K
188,76.75,J
189,77.08333333,L
190,77.33333333,K
191,77.75,F
192,77.91666667,D
193,78.5,K
194,78.75,F
195,78.91666667,D
196,79.08333333,S
197,79.33333333,K
198,79.66666667,F
199,79.75,D
200,79.83333333,F
201,79.91666667,D
202,80,F
203,80.08333333,D
204,80.16666667,F
205,80.25,D
206,80.33333333,F
207,80.41666667,D
208,80.5,F
209,80.58333333,D
210,80.66666667,F
211,80.83333333,J
212,81.16666667,K
213,81.41666667,J
214,81.66666667,L
215,82,K
216,82.41666667,F
217,82.58333333,D
218,83.16666667,K
219,83.41666667,F
220,83.58333333,D
221,83.75,S
222,84,D
223,84.25,J
224,84.33333333,K
225,84.41666667,J
226,84.5,K
227,84.58333333,J
228,84.66666667,K
229,84.75,J
230,84.83333333,K
231,84.91666667,J
232,85,K
233,85.08333333,J
234,85.16666667,K
235,85.25,J
236,85.33333333,K
237,85.75,D
238,86,F
239,86.41666667,S
240,86.58333333,F
241,86.83333333,J
242,87,K
243,87.16666667,L
244,87.5,K
245,87.75,L
246,88,F
247,88.16666667,D
248,88.33333333,S
249,88.58333333,K
250,90.33333333,J
251,90.66666667,K
252,91,J
253,91.25,L
254,91.5,F
255,91.66666667,D
256,91.83333333,S
257,92.16666667,K
258,92.66666667,D
259,92.91666667,F
260,93.25,S
