1,2.416666667,J
2,2.916666667,D
3,3.5,J
4,3.916666667,F
5,4.083333333,D
6,4.666666667,K
7,5.25,S
8,5.5,D
9,7,K
10,7.5,S
11,8.083333333,D
12,8.583333333,J
13,8.75,K
14,9.25,D
15,9.833333333,L
16,10.16666667,D
17,11.91666667,J
18,12.58333333,L
19,13.25,D
20,13.41666667,S
21,13.66666667,D
22,13.91666667,K
23,14.5,L
24,16.5,D
25,17.33333333,F
26,18.16666667,J
27,18.83333333,D
28,20.83333333,F
29,21.33333333,K
30,21.91666667,K-
31,22.41666667,J
32,22.58333333,L
33,23.16666667,D
34,23.75,F
35,25.41666667,K
36,26,L
37,26.58333333,J
38,27,F
39,27.16666667,D
40,27.75,K
41,28.25,S
42,30.33333333,F
43,30.58333333,D
44,31.25,K
45,31.75,D
46,32.08333333,K
47,32.33333333,J
48,32.66666667,D
49,32.83333333,F
50,33,S
51,33.25,K
52,34.91666667,D
53,35.5,S
54,36.16666667,J
55,36.66666667,K
56,37.25,F
57,37.5,D
58,37.83333333,S
59,39.25,K
60,39.83333333,J
61,40.41666667,K
62,41,L
63,41.91666667,F
64,42.16666667,D
65,42.75,S
66,43,J
67,44.16666667,D
68,44.5,S
69,45.08333333,D
70,45.66666667,L
71,45.91666667,D
72,46.5,J
73,46.75,L
74,48.83333333,F
75,49.08333333,D
76,49.66666667,F
77,50.5,K
78,53.83333333,F
79,54.83333333,F
80,55.25,D
81,55.75,K
82,56.33333333,F
83,57.75,D
84,58.25,S
85,58.83333333,K
86,59.33333333,J
87,59.5,K
88,60.08333333,L
89,60.66666667,S
90,62.33333333,J
91,62.91666667,F
92,63.5,K
93,63.91666667,F
94,64.08333333,D
95,64.66666667,K
96,65.25,L
97,65.5,J
98,67.25,F
99,68,S
100,68.66666667,K
101,69,D
102,69.33333333,S
103,69.91666667,L
104,71.83333333,F
105,72.16666667,D
106,72.5,F
107,72.75,S
108,73,J
109,73.16666667,K
110,73.33333333,L
111,73.58333333,K
112,74.16666667,F
113,74.41666667,D
114,74.75,S
115,76.25,J
116,76.75,L
117,77.33333333,K
118,77.91666667,D
119,78.5,K
120,79.08333333,S
121,79.33333333,K
122,80.83333333,J
123,81.41666667,L
124,82,K
125,82.58333333,D
126,83.16666667,K
127,83.75,S
128,85.75,D
129,86,S
130,86.58333333,F
131,87.16666667,J
132,87.75,L
133,88.33333333,D
134,90.33333333,K
135,91,J
136,91.5,F
137,92.16666667,K
138,92.66666667,D
139,92.91666667,F
140,93.25,S
